resource_type,owner,owner_type,source,from_concept_url,map_type,to_source_url,to_concept_code,to_concept_name,confidence
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-008/,SAME-AS,/orgs/CIEL/sources/CIEL/,1343,Mid-upper arm circumference (cm),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-009/,SAME-AS,/orgs/CIEL/sources/CIEL/,1439,Fundal height,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-010/,SAME-AS,/orgs/CIEL/sources/CIEL/,1440,Fetal heart rate,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-011/,SAME-AS,/orgs/CIEL/sources/CIEL/,162108,Fetal movements present,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-012/,SAME-AS,/orgs/CIEL/sources/CIEL/,160090,Fetal presentation,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-013/,SAME-AS,/orgs/CIEL/sources/CIEL/,166893,Abdominal scar indicative of prior caesarean section,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-014/,SAME-AS,/orgs/CIEL/sources/CIEL/,1434,Currently pregnant,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-015/,SAME-AS,/orgs/CIEL/sources/CIEL/,5624,Gravida,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-016/,SAME-AS,/orgs/CIEL/sources/CIEL/,1053,Parity,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-017/,SAME-AS,/orgs/CIEL/sources/CIEL/,160077,Number of prior stillbirths,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-018/,SAME-AS,/orgs/CIEL/sources/CIEL/,1823,Number of abortions/miscarriages,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-019/,SAME-AS,/orgs/CIEL/sources/CIEL/,1825,Total number of living children,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-020/,SAME-AS,/orgs/CIEL/sources/CIEL/,1427,Date of last menstrual period,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-021/,SAME-AS,/orgs/CIEL/sources/CIEL/,147232,Vaginal bleeding,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-023/,SAME-AS,/orgs/CIEL/sources/CIEL/,206,Seizure,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-024/,SAME-AS,/orgs/CIEL/sources/CIEL/,151,Abdominal pain,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-025/,SAME-AS,/orgs/CIEL/sources/CIEL/,142373,Difficulty breathing,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-026/,SAME-AS,/orgs/CIEL/sources/CIEL/,140238,Fever,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-027/,SAME-AS,/orgs/CIEL/sources/CIEL/,5226,Weakness,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-028/,SAME-AS,/orgs/CIEL/sources/CIEL/,165217,Imminent vaginal delivery,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-030/,SAME-AS,/orgs/CIEL/sources/CIEL/,130334,Persistent vomiting,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-031/,SAME-AS,/orgs/CIEL/sources/CIEL/,123818,Unconscious,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-032/,SAME-AS,/orgs/CIEL/sources/CIEL/,126069,Spontaneous rupture of membranes,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-033/,SAME-AS,/orgs/CIEL/sources/CIEL/,153316,Premature Uterine Contractions,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-034/,SAME-AS,/orgs/CIEL/sources/CIEL/,146931,Breast lump,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-035/,SAME-AS,/orgs/CIEL/sources/CIEL/,115914,Mastitis-postpartum,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-036/,SAME-AS,/orgs/CIEL/sources/CIEL/,516,Pale conjunctiva,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-037/,SAME-AS,/orgs/CIEL/sources/CIEL/,136522,Irregular heartbeat,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-039/,SAME-AS,/orgs/CIEL/sources/CIEL/,117772,Goiter,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-040/,SAME-AS,/orgs/CIEL/sources/CIEL/,135488,Lymphadenopathy,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-042/,SAME-AS,/orgs/CIEL/sources/CIEL/,127640,Respiratory crackles,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-043/,SAME-AS,/orgs/CIEL/sources/CIEL/,5008,Hepatomegaly,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-044/,SAME-AS,/orgs/CIEL/sources/CIEL/,5009,Splenomegaly,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-045/,SAME-AS,/orgs/CIEL/sources/CIEL/,5245,Pallor,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-046/,SAME-AS,/orgs/CIEL/sources/CIEL/,130428,Peripheral edema,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-047/,SAME-AS,/orgs/CIEL/sources/CIEL/,118729,Lower Extremity Edema,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-048/,SAME-AS,/orgs/CIEL/sources/CIEL/,773,Ferrous sulfate and folic acid,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-049/,SAME-AS,/orgs/CIEL/sources/CIEL/,79413,Mebendazole,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-050/,SAME-AS,/orgs/CIEL/sources/CIEL/,76613,Folic acid,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-051/,SAME-AS,/orgs/CIEL/sources/CIEL/,86339,Vitamin A,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-052/,SAME-AS,/orgs/CIEL/sources/CIEL/,71617,Aspirin,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-053/,SAME-AS,/orgs/CIEL/sources/CIEL/,72660,Calcium carbonate,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-054/,SAME-AS,/orgs/CIEL/sources/CIEL/,159427,Result of HIV test,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-055/,SAME-AS,/orgs/CIEL/sources/CIEL/,165303,Rapid syphilis test,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-056/,SAME-AS,/orgs/CIEL/sources/CIEL/,159430,Hepatitis B Surface Antigen Test,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-057/,SAME-AS,/orgs/CIEL/sources/CIEL/,1643,Rapid test for malaria,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-058/,SAME-AS,/orgs/CIEL/sources/CIEL/,21,Haemoglobin,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-059/,SAME-AS,/orgs/CIEL/sources/CIEL/,887,Serum glucose,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-060/,SAME-AS,/orgs/CIEL/sources/CIEL/,1875,Urine protein (dipstick),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-061/,SAME-AS,/orgs/CIEL/sources/CIEL/,159734,"Glucose measurement, qualitative, urine",high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-062/,SAME-AS,/orgs/CIEL/sources/CIEL/,163684,Leukocytes presence in urine sediment by light microscopy,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-063/,SAME-AS,/orgs/CIEL/sources/CIEL/,161440,Urine nitrite test,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-065/,SAME-AS,/orgs/CIEL/sources/CIEL/,300,Blood typing,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-066/,SAME-AS,/orgs/CIEL/sources/CIEL/,160232,Rhesus blood grouping test,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-067/,SAME-AS,/orgs/CIEL/sources/CIEL/,1386,Current contraceptive use,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-068/,SAME-AS,/orgs/CIEL/sources/CIEL/,17,Diptheria tetanus booster,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-069/,SAME-AS,/orgs/CIEL/sources/CIEL/,159855,Received insecticide treated bednet,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-070/,SAME-AS,/orgs/CIEL/sources/CIEL/,45,Urine pregnancy test,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-TB-001/,SAME-AS,/orgs/CIEL/sources/CIEL/,42,"Pneumonia, tuberculous",high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-TB-002/,SAME-AS,/orgs/CIEL/sources/CIEL/,5042,"Mycobacterium tuberculosis, extrapulmonary",high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-TB-003/,SAME-AS,/orgs/CIEL/sources/CIEL/,140501,Fatigue,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-TB-004/,SAME-AS,/orgs/CIEL/sources/CIEL/,767,Rifampicin,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-TB-005/,SAME-AS,/orgs/CIEL/sources/CIEL/,78280,Isoniazid,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-TB-006/,SAME-AS,/orgs/CIEL/sources/CIEL/,82900,Pyrazinamide,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-TB-007/,SAME-AS,/orgs/CIEL/sources/CIEL/,75948,Ethambutol,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-TB-008/,SAME-AS,/orgs/CIEL/sources/CIEL/,1131,Rifampicin isoniazid pyrazinamide and ethambutol,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-TB-009/,SAME-AS,/orgs/CIEL/sources/CIEL/,1194,Rifampicin and isoniazid,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-001/,SAME-AS,/orgs/CIEL/sources/CIEL/,5314,Head circumference,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-002/,SAME-AS,/orgs/CIEL/sources/CIEL/,71902,BCG vaccine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-004/,SAME-AS,/orgs/CIEL/sources/CIEL/,781,Diphtheria tetanus and pertussis vaccination,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-005/,SAME-AS,/orgs/CIEL/sources/CIEL/,165575,Streptococcus pneumoniae serotype 1/3/4/5/6A/6B/7F/9V/14/18C/19A/19F/23F capsular antigen diphtheria CRM197 protein conjugate vaccine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-006/,SAME-AS,/orgs/CIEL/sources/CIEL/,83531,"Rotavirus vaccine, live",high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-007/,SAME-AS,/orgs/CIEL/sources/CIEL/,1422,"Polio vaccination, inactivated",high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-008/,SAME-AS,/orgs/CIEL/sources/CIEL/,162586,Measles-rubella vaccine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-009/,SAME-AS,/orgs/CIEL/sources/CIEL/,116334,Lethargy,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-010/,SAME-AS,/orgs/CIEL/sources/CIEL/,132407,Omphalitis of the newborn,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-011/,SAME-AS,/orgs/CIEL/sources/CIEL/,5170,Nuchal rigidity,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-WC-012/,SAME-AS,/orgs/CIEL/sources/CIEL/,124954,Tetanus neonatorum,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0001/,SAME-AS,/orgs/CIEL/sources/CIEL/,1808,Abdomen,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0007/,SAME-AS,/orgs/CIEL/sources/CIEL/,1116,Abnormal,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0013/,SAME-AS,/orgs/CIEL/sources/CIEL/,125782,Stridor,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0021/,SAME-AS,/orgs/CIEL/sources/CIEL/,127639,Respiratory distress,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0024/,SAME-AS,/orgs/CIEL/sources/CIEL/,116127,Malaria Complicated NEC,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0042/,SAME-AS,/orgs/CIEL/sources/CIEL/,160205,Acute malnutrition,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0049/,SAME-AS,/orgs/CIEL/sources/CIEL/,1391,Physical exam,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0059/,SAME-AS,/orgs/CIEL/sources/CIEL/,70439,Albendazole,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0064/,SAME-AS,/orgs/CIEL/sources/CIEL/,1622,Antenatal care services,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0070/,SAME-AS,/orgs/CIEL/sources/CIEL/,121375,Asthma,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0079/,SAME-AS,/orgs/CIEL/sources/CIEL/,145063,Cleft palate,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0080/,SAME-AS,/orgs/CIEL/sources/CIEL/,125043,Talipes equinovarus,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0081/,SAME-AS,/orgs/CIEL/sources/CIEL/,135427,Macrocephaly,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0082/,SAME-AS,/orgs/CIEL/sources/CIEL/,139569,Gastroschisis,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0083/,SAME-AS,/orgs/CIEL/sources/CIEL/,117698,Hearing loss,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0085/,SAME-AS,/orgs/CIEL/sources/CIEL/,138010,Hypospadias,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0086/,SAME-AS,/orgs/CIEL/sources/CIEL/,116954,Inguinal hernia,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0087/,SAME-AS,/orgs/CIEL/sources/CIEL/,134213,Microcephalus,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0093/,SAME-AS,/orgs/CIEL/sources/CIEL/,119975,Congenital abnormality,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0094/,SAME-AS,/orgs/CIEL/sources/CIEL/,887,Serum glucose,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0096/,SAME-AS,/orgs/CIEL/sources/CIEL/,5086,Diastolic blood pressure,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0097/,SAME-AS,/orgs/CIEL/sources/CIEL/,5085,Systolic blood pressure,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0101/,SAME-AS,/orgs/CIEL/sources/CIEL/,1342,Body mass index,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0105/,SAME-AS,/orgs/CIEL/sources/CIEL/,5242,Respiratory rate,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0111/,SAME-AS,/orgs/CIEL/sources/CIEL/,146909,Brittle hair,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0112/,SAME-AS,/orgs/CIEL/sources/CIEL/,72650,Calcium,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0113/,SAME-AS,/orgs/CIEL/sources/CIEL/,120939,Candidiasis,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0129/,SAME-AS,/orgs/CIEL/sources/CIEL/,150915,Abdominal distension,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0130/,SAME-AS,/orgs/CIEL/sources/CIEL/,155134,Apathy,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0131/,SAME-AS,/orgs/CIEL/sources/CIEL/,6031,Poor appetite,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0134/,SAME-AS,/orgs/CIEL/sources/CIEL/,1421,Immunization history,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0137/,SAME-AS,/orgs/CIEL/sources/CIEL/,168592,Chronic hypertension,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0148/,SAME-AS,/orgs/CIEL/sources/CIEL/,996,Constipation,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0157/,SAME-AS,/orgs/CIEL/sources/CIEL/,113054,Convulsions,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0162/,SAME-AS,/orgs/CIEL/sources/CIEL/,1171,Cesarean section,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0173/,SAME-AS,/orgs/CIEL/sources/CIEL/,169895,Excessive bleeding,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0175/,SAME-AS,/orgs/CIEL/sources/CIEL/,127990,Fever of unknown origin,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0177/,SAME-AS,/orgs/CIEL/sources/CIEL/,117767,Gonorrhea,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0178/,SAME-AS,/orgs/CIEL/sources/CIEL/,169140,Group of people,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0182/,SAME-AS,/orgs/CIEL/sources/CIEL/,1172,Breech delivery,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0183/,SAME-AS,/orgs/CIEL/sources/CIEL/,1882,Emergency (status),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0191/,SAME-AS,/orgs/CIEL/sources/CIEL/,165217,Imminent vaginal delivery,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0203/,SAME-AS,/orgs/CIEL/sources/CIEL/,166575,Date of birth,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0206/,SAME-AS,/orgs/CIEL/sources/CIEL/,159739,Emergency caesarean section,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0208/,SAME-AS,/orgs/CIEL/sources/CIEL/,134612,Maternal death,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0209/,SAME-AS,/orgs/CIEL/sources/CIEL/,1572,Location of birth,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0216/,SAME-AS,/orgs/CIEL/sources/CIEL/,159948,Diagnosis date,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0220/,SAME-AS,/orgs/CIEL/sources/CIEL/,162689,District,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0221/,SAME-AS,/orgs/CIEL/sources/CIEL/,166575,Date of birth,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0225/,SAME-AS,/orgs/CIEL/sources/CIEL/,118744,Eclampsia,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0229/,SAME-AS,/orgs/CIEL/sources/CIEL/,5596,Estimated date of confinement,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0245/,SAME-AS,/orgs/CIEL/sources/CIEL/,5596,Estimated date of confinement,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0249/,SAME-AS,/orgs/CIEL/sources/CIEL/,162502,Expiration date,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0250/,SAME-AS,/orgs/CIEL/sources/CIEL/,162605,Travel history,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-0256/,SAME-AS,/orgs/CIEL/sources/CIEL/,160766,Family history of pre-eclampsia,high
